720.2761840820312,140.80615234375,748.1139526367188,112.04275512695312,702.9976196289062,111.08397674560547,807.6290283203125,106.29007720947266,687.638916015625,106.29007720947266,899.7813720703125,258.736083984375,656.9214477539062,237.64291381835938,922.8195190429688,428.4400939941406,631.0035400390625,376.6659851074219,920.8997192382812,571.2982788085938,600.2860717773438,485.00811767578125,798.9896850585938,525.2769165039062,657.8812866210938,496.5134582519531,765.3925170898438,601.0204467773438,572.4483642578125,601.0204467773438,917.0599975585938,601.0204467773438,704.91748046875,547.3287963867188
722.0333862304688,141.99375915527344,746.9823608398438,113.20956420898438,702.841796875,112.25009155273438,806.4762573242188,104.57431030273438,687.488525390625,103.61483001708984,899.5553588867188,260.9684753417969,656.7820434570312,239.86004638671875,917.7872924804688,426.9573669433594,628.9542846679688,376.10528564453125,915.8681640625,569.9188842773438,599.2073974609375,481.6473388671875,802.637939453125,523.8641357421875,656.7820434570312,499.8773193359375,748.9015502929688,608.2977905273438,568.5008544921875,608.2977905273438,914.9085693359375,576.6351928710938,706.6801147460938,555.5267944335938
721.8063354492188,140.04629516601562,746.7285766601562,112.22015380859375,701.6768188476562,111.26063537597656,806.15869140625,105.50350189208984,686.3400268554688,101.66541290283203,897.220947265625,258.0675048828125,656.6249389648438,236.9580078125,917.3505249023438,425.9838562011719,628.8270263671875,378.9672546386719,915.4334106445312,568.95263671875,600.0704956054688,479.7170715332031,798.4903564453125,520.0170288085938,657.5834350585938,495.0694274902344,762.0654296875,591.9811401367188,575.1482543945312,591.9811401367188,912.5578002929688,591.9811401367188,703.5938720703125,540.1669311523438
719.4467163085938,139.69493103027344,747.2412109375,111.85875701904297,701.236572265625,110.89888763427734,804.7470092773438,106.09955596923828,683.98486328125,102.26007843017578,894.8394165039062,257.7586669921875,655.2319946289062,236.64158630371094,914.9664306640625,425.7355651855469,630.312744140625,379.66192626953125,912.0911254882812,569.7157592773438,599.6430053710938,478.5282897949219,799.9548950195312,518.8427734375,660.0241088867188,494.8460693359375,749.1580200195312,591.792724609375,572.8070068359375,591.792724609375,909.2158203125,591.792724609375,706.9871826171875,540.9197387695312
718.6805419921875,142.13270568847656,746.4920043945312,112.38843536376953,699.500244140625,111.42894744873047,804.9920043945312,103.75300598144531,683.1969604492188,102.79351043701172,894.1804809570312,257.27178955078125,653.4674682617188,237.12245178222656,915.2788696289062,429.02093505859375,626.614990234375,378.1678466796875,908.5657348632812,572.9447631835938,596.8855590820312,484.6714782714844,799.2378540039062,518.2537231445312,659.2215576171875,495.2259216308594,721.5575561523438,617.0814819335938,567.156005859375,594.0536499023438,843.3526611328125,587.337158203125,704.2952880859375,563.349853515625
718.93505859375,141.9289093017578,744.8358154296875,112.19239044189453,698.7899780273438,111.23313903808594,804.3117065429688,102.59996032714844,682.4820556640625,102.59996032714844,895.4442138671875,257.0380554199219,653.7034301757812,235.93472290039062,915.5892333984375,427.7832946777344,624.9247436523438,378.8619079589844,909.8335571289062,571.669677734375,599.02392578125,480.5416259765625,798.5560302734375,516.0336303710938,660.4183959960938,493.01177978515625,697.8306884765625,623.46875,570.2452392578125,592.7730102539062,844.6018676757812,590.8545532226562,703.58642578125,568.7919921875
718.711181640625,141.0765838623047,743.62646484375,111.32959747314453,698.5872802734375,110.3700180053711,802.08154296875,105.57211303710938,682.2965698242188,103.6529541015625,887.3683471679688,255.26663208007812,653.5481567382812,239.91334533691406,915.1585083007812,428.9506530761719,624.7998046875,376.1737365722656,908.4505004882812,573.8472290039062,596.0513916015625,484.6062927246094,799.2066650390625,519.1511840820312,660.256103515625,494.2021789550781,702.42041015625,616.06884765625,573.0526733398438,591.1197509765625,843.2875366210938,582.4835205078125,706.2535400390625,562.332275390625
716.4899291992188,138.49038696289062,744.2865600585938,112.60884094238281,699.2368774414062,110.69168853759766,802.7553100585938,103.98165893554688,682.9422607421875,102.06450653076172,893.813232421875,258.3123474121094,653.2286376953125,236.26510620117188,914.900390625,427.0216979980469,624.4735107421875,373.3414306640625,909.1492919921875,573.6837768554688,594.7598876953125,484.5362243652344,797.0042724609375,518.0863647460938,660.8966674804688,495.08050537109375,690.6102905273438,628.3225708007812,572.7142944335938,602.4409790039062,842.0540161132812,591.896728515625,704.9878540039062,574.6423950195312
717.3543701171875,138.52117919921875,742.2753295898438,111.67969512939453,698.1843872070312,110.7210693359375,801.7022094726562,104.01070404052734,682.8484497070312,100.17620849609375,890.8425903320312,256.4319152832031,651.2179565429688,234.38356018066406,914.8050537109375,421.31524658203125,620.5460205078125,371.466796875,912.8881225585938,571.8192138671875,588.91552734375,491.2947998046875,794.0342407226562,515.2604370117188,658.885986328125,493.2120666503906,680.931396484375,623.5848999023438,575.4965209960938,597.7020874023438,845.793212890625,589.0744018554688,701.0598754882812,570.860595703125
713.4945678710938,138.65093994140625,742.2483520507812,111.78431701660156,697.2008666992188,110.82479858398438,801.6726684570312,105.06766510009766,682.823974609375,101.22957611083984,884.10009765625,255.712646484375,652.1533203125,234.6031494140625,916.6876220703125,418.8313903808594,615.7319946289062,370.85528564453125,913.812255859375,573.314453125,584.1028442382812,491.75506591796875,794.9635620117188,514.7835693359375,658.862548828125,491.75506591796875,670.364013671875,624.1690673828125,563.9752197265625,624.1690673828125,845.7617797851562,580.9906005859375,700.076171875,571.3953857421875
714.4998168945312,140.93441772460938,740.4130249023438,111.19292449951172,697.2244262695312,108.31471252441406,799.9173583984375,106.39590454101562,680.90869140625,98.7206802368164,887.2543334960938,257.022216796875,651.156494140625,233.99652099609375,922.7649536132812,416.2831115722656,613.7263793945312,366.3941650390625,917.96630859375,577.4628295898438,573.4169921875,487.2789611816406,792.2393798828125,510.30462646484375,659.7943115234375,484.4007568359375,661.7137451171875,635.0270385742188,560.9403076171875,624.4735717773438,917.0065307617188,580.341064453125,705.8621215820312,557.3153686523438
713.7726440429688,137.6866455078125,739.6511840820312,110.82096099853516,696.5203857421875,109.86148071289062,800.0342407226562,103.14505767822266,681.1849365234375,100.26658630371094,885.3373413085938,255.70379638671875,650.51416015625,232.67605590820312,922.7174072265625,415.93841552734375,609.30029296875,367.0044860839844,923.67578125,569.4566650390625,568.08642578125,489.8190612792969,789.4911499023438,505.1709289550781,657.223388671875,479.26470947265625,650.51416015625,647.17529296875,562.335693359375,626.0664672851562,923.67578125,576.173095703125,698.437255859375,573.2946166992188
